ID,Fecha,Provincia,Cantón,Cobertura,Tipo de Protesta,Sub Tipo de Protesta,Actor,Tipo de Actor,Sub Tipo de Actor,Demanda,Tipo de Demanda,Sub Tipo de Demanda,Entidad,Tipo de Entidad,Resolución,Alianza,Clase,Represión,Resumen,Noticias
2392,2017-01-23,San José,San José,No registrada,Concentración,,Productores de arroz,Grupos y/u organizaciones de campesinos y campesinas e indígenas,Campesinos y campesinas,Detener la importación de arroz.,Defensa de la producción agropecuaria,Defensa de productos y productores nacionales,Administración Solís Rivera,Gobierno en general,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"Un grupo de productores de arroz de todo el país protesta en las afueras de la CONARROZ durante una reunión entre representantes de dicha entidad y el gobierno. En el encuentro participan los ministros de Agricultura y Ganadería y de Economía, Industria y Comercio, a quienes los productores les piden detener la importación de arroz, la cual, según denuncian, los tiene en crisis pues los productores industriales no compran la producción nacional. ",La Extra: ARROCEROS PEDIRÁN SUBSIDIO AL PRESIDENTE SOLÍS (2017-01-25)
2395,2017-01-30,San José,San José,No registrada,Marcha,,Productores de arroz,Grupos y/u organizaciones de campesinos y campesinas e indígenas,Campesinos y campesinas,Detener la importación de arroz.,Defensa de la producción agropecuaria,Defensa de productos y productores nacionales,Administración Solís Rivera,Gobierno en general,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"Nuevamente, productores de arroz de todo el país reclaman una solución frente a los problemas para colocar su producción. Este día, marchan hacia Casa Presidencial mientras se celebra una reunión entre representantes de la CONARROZ, el sector industrial y el gobierno.",La Extra: ARROCEROS MARCHAN EN ESPERA DE UNA SOLUCIÓN DEL GOBIERNO (2017-01-30)
2402,2017-01-09,San José,San José,Nacional,Concentración,,Asociación Costarricense de Arroceros,Grupos y/u organizaciones de campesinos y campesinas e indígenas,Campesinos y campesinas,Detener la importación de arroz.,Defensa de la producción agropecuaria,Defensa de productos y productores nacionales,Administración Solís Rivera,Gobierno en general,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"Productores de arroz agrupados en la Asociación Costarricense de Arroceros se manifiestan en las afueras de la CONARROZ, para exigir la destitución de Mainor Barboza, director ejecutivo de CONARROZ, como medida de protesta por no tomar las acciones necesarias para salvaguardar el sector arrocero nacional. De esta manera, exigen a la industria arrocera vender y colocar el producto nacional e importar el grano lo menos posible.",La Extra: HOY PROTESTARÁN PRODUCTORES DE ARROZ (2017-01-09)
2436,2017-03-15,Alajuela,Los Chiles,Local,Huelga,,Trabajadoras y Trabajadores piñeros de Santa Fe,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Cumplir acuerdos.,Defensa del trabajo y las condiciones laborales,Mejora y/o mantenimiento de las condiciones laborales,Agroservicios Santa Fe y Tropical Fruits Exporting,Empresas privadas,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"Nuevamente, trabajadores piñeros de la plantación Santa Fe, ubicada en Los Chiles de Alajuela, frontera norte de Costa Rica, se declaran en huelga. La medida busca que la patronal cumpla con los acuerdos suscritos en 2016 para mejorar sus condiciones laborales. Como parte de la protesta, los trabajadores bloquean la entrada y salida de la maquinaria. Durante los últimos meses, el SITRASEP ha estado demandando la negociación de una convención colectiva de trabajo con la empresa. Esta misma organización sindical informa que están a la espera de iniciar el diálogo con la patronal. ","Socialismo Hoy: TRABAJADORES DE PIÑERA EXPORTACIONES NORTEÑAS NUEVAMENTE EN HUELGA (2017-03-15), Socialismo Hoy: HUELGA SANTA FE: EMPRESA PIÑERA Y SINDICATO INICIARÁN NEGOCIACIONES CERCA DEL MEDIO DÍA (2017-03-15)"
2437,2017-03-15,Alajuela,Los Chiles,Local,Bloqueo,,Trabajadoras y Trabajadores piñeros de Santa Fe,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Cumplir acuerdos.,Defensa del trabajo y las condiciones laborales,Mejora y/o mantenimiento de las condiciones laborales,Agroservicios Santa Fe y Tropical Fruits Exporting,Empresas privadas,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"Nuevamente, trabajadores piñeros de la plantación Santa Fe, ubicada en Los Chiles de Alajuela, frontera norte de Costa Rica, se declaran en huelga. La medida busca que la patronal cumpla con los acuerdos suscritos en 2016 para mejorar sus condiciones laborales. Como parte de la protesta, los trabajadores bloquean la entrada y salida de la maquinaria. Durante los últimos meses, el SITRASEP ha estado demandando la negociación de una convención colectiva de trabajo con la empresa. Esta misma organización sindical informa que están a la espera de iniciar el diálogo con la patronal. ","Socialismo Hoy: HUELGA SANTA FE: EMPRESA PIÑERA Y SINDICATO INICIARÁN NEGOCIACIONES CERCA DEL MEDIO DÍA (2017-03-15), Socialismo Hoy: TRABAJADORES DE PIÑERA EXPORTACIONES NORTEÑAS NUEVAMENTE EN HUELGA (2017-03-15)"
2441,2017-03-16,Alajuela,Los Chiles,Local,Huelga,,Trabajadoras y Trabajadores piñeros de Santa Fe,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Cumplir acuerdos.,Defensa del trabajo y las condiciones laborales,Mejora y/o mantenimiento de las condiciones laborales,Agroservicios Santa Fe y Tropical Fruits Exporting,Empresas privadas,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"Se mantiene la huelga de los trabajadores piñeros, la cual cumple su segundo día. En horas de la madrugada, reunidos en asamblea, las y los manifestantes votan el fin de la protesta tras aprobar los acuerdos suscritos con la empresa. Estos incluyen el pago de salario mínimo de 8 horas a las y los trabajadores que laboran a destajo, el pago de las prestaciones pendientes a las y los trabajadores despedidos y la presencia de un representante de la empresa responsable de la plantación en la negociación de la convención colectiva de trabajo a finales de este mes. ",Socialismo Hoy: ¡VICTORIA! HUELGA GARANTIZA REAJUSTE A SALARIO MÍNIMO Y NEGOCIACIÓN DE CONVENCIÓN COLECTIVA EN SANTA FE (2017-03-16)
2442,2017-03-16,Alajuela,Los Chiles,Local,Asamblea,,Trabajadoras y Trabajadores piñeros de Santa Fe,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Cumplir acuerdos.,Defensa del trabajo y las condiciones laborales,Mejora y/o mantenimiento de las condiciones laborales,Agroservicios Santa Fe y Tropical Fruits Exporting,Empresas privadas,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"Se mantiene la huelga de los trabajadores piñeros, la cual cumple su segundo día. En horas de la madrugada, reunidos en asamblea, las y los manifestantes votan el fin de la protesta tras aprobar los acuerdos suscritos con la empresa. Estos incluyen el pago de salario mínimo de 8 horas a las y los trabajadores que laboran a destajo, el pago de las prestaciones pendientes a las y los trabajadores despedidos y la presencia de un representante de la empresa responsable de la plantación en la negociación de la convención colectiva de trabajo a finales de este mes. ",Socialismo Hoy: ¡VICTORIA! HUELGA GARANTIZA REAJUSTE A SALARIO MÍNIMO Y NEGOCIACIÓN DE CONVENCIÓN COLECTIVA EN SANTA FE (2017-03-16)
2526,2017-03-07,,,Nacional,Declaración pública,Denuncia,FECON y FRENASAPP,Grupos y/u organizaciones de ambientalistas,,Denunciar impactos de la expansión piñera,Defensa del ambiente,Lucha contra monocultivos,Administración Solís Rivera,Gobierno en general,No registrada/no existente,No registrada/no existente,General,No registrado o no existente,"En comunicados conjuntos la FECON y el FRENASAPP denuncian que miles de hectáreas de bosque se han arrasado en Costa Rica por la industria piñera. Mauricio Álvarez de FECON señala que, ""en 15 años se talaron 725.000 árboles, un daño irreversible al país. Nunca se logró interponer las denuncias pues ya no había pruebas, aunque las comunidades denunciaron que, en tan sólo una noche, desaparecían bosques completos y animales de todo tipo enterrados en las llamadas 'tumbas' de enterramiento de montaña"". Por su parte, Henry Picado Cerdas de FRENASAPP indica que, ""esperamos que las autoridades públicas tomen cartas en el asunto y que hagan cumplir la ley a las empresas privadas"".

",La Extra: MILES DE HECTÁREAS DE ECOSISTEMAS ARRASADAS POR INDUSTRIA PIÑA EN COSTA RICA (2017-03-07)
2535,2017-04-24,,,No registrada,Declaración pública,Denuncia,FRENASAPP y FECON,Grupos y/u organizaciones de ambientalistas,,Detener la expansión piñera en el Humedal Nacional Térraba-Sierpe.,Defensa del ambiente,Lucha contra monocultivos,SETENA,Ministerios,No registrada/no existente,Participación conjunta,General,No registrado o no existente,"Organizaciones ambientalistas como el Frente Nacional de Sectores Afectados por la Producción Piñera (FRENASAPP) y la FECON denuncian posibles afectaciones en el Humedal Nacional Térraba-Sierpe ante la expansión de la producción piñera en la región. En diciembre de 2016, la SETENA aprobó permisos a la empresa Del Monte para la explotación de 600 hectáreas entre las cuales se encuentran 23 hectáreas de humedales. Asimismo, las organizaciones indican afectaciones en el llamado Parque de las Esferas de Piedra, sitio patrimonio de la humanidad, si se continúa con el proyecto de expansión piñera en la zona ubicada en el cantón de Osa de Puntarenas.",La Extra: DENUNCIAN DESTRUCCIÓN DE ESFERAS DE PIEDRA EN OSA (2017-04-24)
2561,2017-05-15,San José,San José,Regional,Marcha,,"Ambientalistas, campesinos y campesinas, estudiantes",Grupos y/u organizaciones de ambientalistas,,Detener la expansión piñera en el Humedal Nacional Térraba-Sierpe.,Defensa del ambiente,Lucha contra monocultivos,MINAE y SETENA,Ministerios,Se recibe la petición,Participación conjunta,Particular,No registrado o no existente,"En San José, diferentes grupos organizados de ambientalistas, campesinos y campesinas, estudiantes y activistas, protestan contra la posible expansión de la producción piñera sobre el humedal Térraba-Sierpe tras los permisos otorgados por la SETENA para que la transnacional Del Monte siembre cerca de 600 hectáreas de piña en la zona. Según denuncian, la institución cedió los permisos sin contar con los estudios suficientes para mostrar que no se causarían daños sobre el humedal y nueve sitios arqueológicos cercanos. Piden que el MINAE declare la nulidad de los permisos e investigue el procedimiento seguido por la SETENA. ","La Extra: AMBIENTALISTAS EXIGEN NULIDAD DE PERMISOS PARA PIÑERA EN OSA (2017-05-16), CR Hoy: PROTESTAN CONTRA OPERACIÓN DE PIÑERA EN SITIO ARQUEOLÓGICO (2017-05-15), La Extra: AMBIENTALISTAS Y AGRICULTORES SE MANIFIESTAN CONTRA PIÑERAS (2017-05-15), La Extra: AMBIENTALISTAS HOY CONTRA EXPANSIÓN PIÑERA (2017-05-15)"
2570,2017-04-11,,,Regional,Declaración pública,Denuncia,Bloque Verde y  vecinas de Tortuguero y de la Barra del Río Pacuare,Grupos y/u organizaciones de ambientalistas,,Denunciar muerte masiva de peces,Defensa del ambiente,Lucha contra la contaminación ambiental,Población en general,Población en general,Se recibe la petición,Participación conjunta,General,No registrado o no existente,"Vecinos y vecinas de Tortuguero y de la Barra del Río Pacuare junto con el Bloque Verde denuncian la muerte masiva de peces en el río Pacuare. Según Bloque Verde la muerte de róbalos, guabinas, guapotes y crustáceos se podría relacionar con la contaminación de agroquímicos utilizados en zonas bananeras. Asimismo esta organización señala que “los vecinos del cantón han denunciado matanzas similares desde el 2003. Solo en el 2004 se reportaron al menos 6 denuncias por envenenamiento de peces"". Esta situación fue  atendida por personal del Área de Conservación la Amistad Caribe y por el Servicio Nacional de Guardacostas.


",CR Hoy: PREOCUPACIÓN POR MUERTE MASIVA DE PECES EN PACUARE (2017-04-11)
2572,2017-05-15,Alajuela,Los Chiles,No registrada,Marcha,,Jorge Castro y Mariana Paniagua,Grupos y/u organizaciones de campesinos y campesinas e indígenas,Campesinos y campesinas,Detener la expansión piñera.,Defensa del ambiente,Lucha contra monocultivos,Administración Solís Rivera,Gobierno en general,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"Desde Pavones de Los Chiles, en la frontera norte de Costa Rica, la pareja de Jorge Castro y Mariana Paniagua inicia una caminata de 180 kilómetros hasta San José, para protestar contra la expansión piñera y sus efectos perjudiciales contra las comunidades. En el caso de la comunidad de Jorge y Mariana, la mosca de la piña es uno de los principales problemas derivados de la gran cantidad de piña sembrada en la zona norte de Costa Rica, donde se concentra casi un 50% -17.000 has.- de toda la tierra sembrada de piña en el país.",Socialismo Hoy: SITRASEP: “ACOMPAÑEMOS LA CAMINATA DE JORGE Y MARIANA CON LUCHA DE OBREROS Y PEQUEÑOS CAMPESINOS” (2017-05-17)
2635,2017-06-17,,,Regional,Declaración pública,Convocatoria,Red de Mujeres Rurales,Grupos y/u organizaciones de campesinos y campesinas e indígenas,Campesinos y campesinas,Detener la expansión piñera.,Defensa del ambiente,Lucha contra monocultivos,Municipalidad de Siquirres,Gobierno local en general,No registrada/no existente,Participación conjunta,Particular,No registrado o no existente,"La Red de Mujeres Rurales convoca a una manifestación contra la expansión piñera en el cantón de Siquirres, provincia de Limón. Se trata de una marcha pacífica ante la posible instalación de una plantación piñera en la comunidad de Louisiana de El Cairo en ese cantón. Según se lee en el comunicado de la red, ""Como mujeres conocemos y hemos vivido la destrucción que provocan estas empresas, por lo que no estamos dispuestas a que abran una piñera en nuestra comunidad"". La marcha se dirigirá a la Municipalidad de Siquirres.",CR Hoy: MUJERES RURALES SE MANIFESTARÁN CONTRA LA EXPANSIÓN PIÑERA (2017-06-17)
2666,2017-06-09,Alajuela,Los Chiles,Local,Declaración pública,Denuncia,SITRASEP ,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Detener persecución contra dirigentes sindiacles.,Fiscalización de la función pública y rendición de cuentas,"Lucha por la justicia, contra la impunidad y contra la criminalización de la protesta social","Rodrigo García Brenes, presidente de Tropical Fruits Exportin S.A.",Empresas privadas,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"Mediante un comunicado de prensa, el SITRASEP denuncia la persecución de la que están siendo objeto dos de sus dirigentes en el cantón de Los Chiles, frontera Norte de Costa Rica. Se trata de Jouseth Chaves y Francisco Cruz, ambos representantes sindicales en las plantaciones piñeras ubicadas en dicha región. Entre otros actos, el sindicato denuncia que este día un grupo de ""matones"" se mantiene fuera de las oficinas donde los representantes se encuentran reunidos con el empresario Rodrigo García, presidente de Tropical Fruits Exportin S.A. García estaría relacionado con la contratación de estos ""matones"", quienes el 4 de junio irrumpieron en la asamblea sindical de SITRASEP y amenazaron a las y los asistentes. Ante esto, el sindicato hace responsable ""públicamente a Rodrigo García y a todo el proyecto piñero vinculado a Exportaciones Norteñas de cualquier atentado contra la integridad física de los dirigentes sindicales"".",Socialismo Hoy: MATONES CERCANOS A EMPRESARIO RODRIGO GARCÍA AMENAZAN A SINDICALISTAS DE SITRASEP EN FINCA VINCULADA CON EXPORTACIONES NORTEÑAS (2017-06-09)
2678,2017-06-05,San José,San José,Nacional,Declaración pública,Pronunciamiento,Ambientalistas,Grupos y/u organizaciones de ambientalistas,,Detener la expansión piñera ,Defensa del ambiente,Lucha contra monocultivos,SETENA,Ministerios,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"Dos ambientalistas intervienen en el evento conmemorativo del Día Mundial del Ambiente para manifestar su descontento con la expansión piñera. Esta acción se realiza mientras Luis Guillermo Solís, presidente de la República, da un discurso en la Antigua Aduana. Esta acción forma parte de una serie de protestas planificadas para este día, entre ellas una marcha que se dirige hacia SETENA, a la cual los manifestantes invitaron a participar.
",CR Hoy: MANIFESTANTES INTERRUMPEN DISCURSO DEL PRESIDENTE POR DÍA DEL AMBIENTE (2017-06-05)
2756,2017-07-31,Alajuela,Los Chiles,Regional,Declaración pública,Denuncia,Trabajadores y trabajadoras de Nenita Farm con el apoyo de SITRASEP,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Denunciar persecución sindical.,Defensa del trabajo y las condiciones laborales,Defensa de las libertades sindicales,Empresa Nenita Farm,Empresas privadas,No registrada/no existente,No registrada/no existente,Particular,Presencia de fuerza policial,"Un grupo de trabajadores y trabajadoras de la plantación piñera Nenita Farm, ubicada en San Pablo de Los Chiles en la frontera norte de Costa Rica, denuncia que oficiales de seguridad privada de la empresa les impiden el ingreso a la finca. Este hecho ocurre luego de que el 26 de julio, una mayoría de las y los trabajadores formaran una seccional del SITRASEP para defender sus derechos. El 29 de julio, según denuncia del sindicato, Wilberth Gómez, dueño de Nenita Farm, se presentó ante las y los trabajadores y les indicó que despediría a la mayoría. Asimismo, durante este día se les indica que solamente las y los trabajadores no afiliados podrán ingresar a la finca.","Socialismo Hoy: LOS CHILES: OBREROS FUNDAN SINDICATO EN PIÑERA NENITA FARM – FERTINYC (2017-07-26), Socialismo Hoy: SEGURIDAD PRIVADA IMPIDE INGRESO DE TRABAJADORES SINDICALIZADOS A PIÑERA NENITA FARM (2017-07-31)"
3150,2017-08-14,Heredia,Sarapiquí,Regional,Asamblea,,Trabajadores bananeros y piñeros,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Defender los derechos laborales y la libertad sindical ,Defensa del trabajo y las condiciones laborales,Mejora y/o mantenimiento de las condiciones laborales,Población ,Población en general,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"Sindicatos bananeros y piñeros de la región Atlántica, entre estos el SITRAP y seccionales de la ANEP, se reúnen en la casa sindical de Obreros Bananeros y Agrícolas  de Sarapiquí de ANEP para dialogar y unificar esfuerzos en defensa de la condicionaes laborales de las y los trabajadores de plantaciones. Didier Leitón, secretario del SITRAP, señala que ""la libertad sindical siempre se ha limitado en las plantaciones agrícolas, nosotros operamos en Matina, Pococí, Guápiles y Siquirres, somos mil afiliados en esos cuatro cantones y tratamos de establecer alianzas con otras organizaciones”.
",La Extra: SINDICATOS BANANEROS Y PIÑEROS SE FORTALECEN (2017-08-14)
3151,2017-08-03,Alajuela,Los Chiles,Regional,Denuncia ante entidades nacionales y/o entidades internacionales,,Trabajadores y trabajadoras de Nenita Farm con el apoyo de SITRASEP,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Denunciar persecución sindical.,Defensa del trabajo y las condiciones laborales,Defensa de las libertades sindicales,MTSS,Empresas privadas,No registrada/no existente,No registrada/no existente,Particular,Presencia de fuerza policial,"Frente al despido de 18 trabajadores sindicalizados en la empresa piñera Nenita Farm, el SITRASEP interpone una demanda ante el MTSS por las prácticas de persecución sindical y el despido de estos trabajadores. Esta demanda se tramita bajo la figura de ""Proceso sumario por discriminación"" en el Jugado Civil y de Trabajo de San Carlos. Esta figura legal entró en vigencia con la reforma la Reforma Procesal Laboral la cual presenta una serie de reformas al Código de Trabajo que entraron en vigencia el pasado 25 de julio.

 ","Socialismo Hoy: GOBIERNO EXPULSA DEL PAÍS A TRABAJADORES CUANDO EXIGÍAN SE RESPETEN SUS DERECHOS LABORALES (2017-08-02), Socialismo Hoy: PIÑERA LA NENITA FARM VIOLA LA LEY Y SUSTITUYE TRABAJADORES SINDICALIZADOS (2017-08-01), Socialismo Hoy: FUERZA PÚBLICA DEFIENDE VIOLACIONES A LA LEY LABORAL Y DEPORTARÁ A TRABAJADORES SINDICALIZADOS EN PIÑERA LA NENITA (2017-08-01), Socialismo Hoy: “EXIGIMOS AL MINISTRO DE SEGURIDAD QUE NO DESALOJE A NINGÚN TRABAJADOR HASTA QUE SE RESUELVA LA DENUNCIA ANTE EL MTSS CONTRA LA PIÑERA LA NENITA FARM” (2017-08-02), Socialismo Hoy: CASO NENITA: RPL SE QUEDA CORTA Y AÚN LOS TRABAJADORES NO SON REINSTALADOS POR JUZGADO. (2017-08-10)"
3152,2017-08-08,,,Nacional,Asamblea,,"Organizaciones sociales, estudiantiles y sindicales",Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Denunciar persecución sindical.,Defensa del trabajo y las condiciones laborales,Defensa de las libertades sindicales,Administración Solís Rivera,Gobierno en general,No registrada/no existente,Participación conjunta,Particular,No registrado o no existente,"Ante las múltiples denuncias del SITRASEP sobre la persecución sindical y el despido de 18 trabajadores sindicalizados en la piñera Nenita Farm, S.A, ubicada en San Pablo de Los Chiles,  diversas organizaciones sociales, estudiantiles y sindicales se reúnen para expresar su solidaridad con las y los trabajadores, y acuerdan iniciar una campaña nacional en defensa de la libertad sindical.  



",Socialismo Hoy: CASO NENITA: RPL SE QUEDA CORTA Y AÚN LOS TRABAJADORES NO SON REINSTALADOS POR JUZGADO. (2017-08-10)
3153,2017-08-01,Alajuela,Los Chiles,Regional,Declaración pública,,Trabajadores y trabajadoras de Nenita Farm con el apoyo de SITRASEP,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Denunciar persecución sindical.,Defensa del trabajo y las condiciones laborales,Defensa de las libertades sindicales,Empresa Nenita Farm y MTSS,Empresas privadas,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"Mediante un comunicado de prensa el SITRASEP denuncia que la Fuerza Pública detuvo y deportó a trabajadores piñeros de la Finca La Nenita, quienes fueron despedidos días antes tras fundar una seccional del SITRASEP. En el comunicado se señala que las detenciones y la posterior deportación de tres trabajadores de origen nicaragüenses se dieron cuando estos se encontraban esperando una reunión convocada por Wibert Gómez, dueño de la Finca Nenita, para hablar sobre los despidos y las liquidaciones. Ante esta situación el sindicato presenta una denuncia ante el MTSS por las prácticas de persecución sindical y el despido ilegal de estos trabajadores. Asimismo, el sindicato señala que se encuentra en conversaciones con Nancy Marín, viceministra de trabajo. Jouseth Chaves, Secretario de Conflictos de SITRASEP señala que esta empresa ha buscado contratar nuevo trabajadores que no estén afiliados al sindicato e indica que “esta empresa no sólo se atreve a rehusar reconocer al sindicato que posee el 90% de la planilla de finca, sino que viola descaradamente la ley al contratar otros trabajadores que hagan las labores de los sindicalizados. Estamos a la espera del dueño de la finca, para plantearle que debe reinstalar a los afiliados”.","Socialismo Hoy: “EXIGIMOS AL MINISTRO DE SEGURIDAD QUE NO DESALOJE A NINGÚN TRABAJADOR HASTA QUE SE RESUELVA LA DENUNCIA ANTE EL MTSS CONTRA LA PIÑERA LA NENITA FARM” (2017-08-02), Socialismo Hoy: FUERZA PÚBLICA DEFIENDE VIOLACIONES A LA LEY LABORAL Y DEPORTARÁ A TRABAJADORES SINDICALIZADOS EN PIÑERA LA NENITA (2017-08-01), Socialismo Hoy: PIÑERA LA NENITA FARM VIOLA LA LEY Y SUSTITUYE TRABAJADORES SINDICALIZADOS (2017-08-01), Socialismo Hoy: GOBIERNO EXPULSA DEL PAÍS A TRABAJADORES CUANDO EXIGÍAN SE RESPETEN SUS DERECHOS LABORALES (2017-08-02)"
3155,2017-08-25,,,Nacional,Declaración pública,Convocatoria,Organizaciones que conforman la Campaña “Por la Libertad Sindical en la Empresa Privada” ,Grupos y/u organizaciones de ciudadanos y ciudadanas,,Denunciar persecución sindical y contaminación ambiental por empresas piñeras,Defensa del trabajo y las condiciones laborales,Defensa de las libertades sindicales,Administración Solís Rivera,Gobierno en general,No registrada/no existente,Participación conjunta,Particular,No registrado o no existente,"Organizaciones que conforman la Campaña “Por la Libertad Sindical en la Empresa Privada” convocan a una concentración para este día, con el objetivo de manifestar su rechazo contra las políticas antisindicales y de contaminación medioambiental que realizan las empresas piñeras. Esta manifestación es convocada en la Fuente de la Hispanidad, en San Pedro de Montes de Oca, tras las reciente acción de un artista que tiñó de color rojo el agua de la fuente para generar reflexión sobre la contaminación del agua y la violencia que ejercen las empresas piñeras en el país. Cerca de las 5 p.m. un grupo de unas 20 personas, según reportes de prensa, marcha desde la sede central de la UCR hasta la rotonda de la Hispanidad para el desarrollar la protesta anunciada.

","Socialismo Hoy: ORGANIZACIONES SE MANIFESTARÁN HOY EN LA FUENTE DE LA HISPANIDAD EXIGIENDO LIBERTAD SINDICAL (2017-08-25), CR Hoy: MANIFESTACIÓN SINDICAL GENERA TRÁFICO LENTO EN SAN PEDRO (2017-08-25)"
3157,2017-08-16,,,No registrada,Declaración pública,Denuncia,FECO,Grupos y/u organizaciones de ambientalistas,,Denunciar la muerte de peces.,Defensa del ambiente,Lucha contra la contaminación ambiental,No identificado,Otros,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"La FECON denuncia la muerte de gran cantidad de peces en la Laguna Madre de Dios, ubicada en Batán de Limón. Mauricio Álvarez, presidente de dicha organización, declara que la problemática podría relacionarse con el uso de agroquímicos en las plantaciones de piña y arroz ubicadas en la zona. Álvarez indica que han enviado muestras a la UNA para que se realice el debido análisis químico. La organización Costa Rica Fishing, dedicada a la pesca deportiva, también denuncia el hecho.",CR Hoy: DENUNCIAN MUERTE MASIVA DE PECES EN LIMÓN (2017-08-16)
3894,2013-03-01,,,Regional,Huelga,,Trabajadoras y Trabajadores de Agrícola Agromonte y UNT,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Contra la explotación laboral.,Defensa del trabajo y las condiciones laborales,Mejora y/o mantenimiento de las condiciones laborales,Agrícola Agromonte,Empresas privadas,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"Unas 100 trabajadoras y trabajadores piñeros de la empresa Agrícola Agromonte levanta la huelga declarada desde el pasado 28 de febrero, luego de alcanzar varios acuerdos en una reunión con representantes de la empresa. El principal acuerdo se centra en anular todas las amonestaciones hechas por la empresa, y que estaban causando el despido sin responsabilidad patronal. Asimismo, el resto de los temas serán tratados durante una reunión que mantendrán el próximo 5 de marzo.","La Extra: TRABAJADORES LEVANTAN HUELGA (2013-03-02), La Nación: GUÁCIMO SOSTIENE MORATORIA A CULTIVO FRUTERO (2013-03-06)"
3897,2013-03-01,,,Regional,Reunión con autoridades,,Trabajadoras y Trabajadores de Agrícola Agromonte y UNT,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Contra la explotación laboral.,Defensa del trabajo y las condiciones laborales,Mejora y/o mantenimiento de las condiciones laborales,Agrícola Agromonte,Empresas privadas,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"Unas 100 trabajadoras y trabajadores piñeros de la empresa Agrícola Agromonte levanta la huelga declarada desde el pasado 28 de febrero, luego de alcanzar varios acuerdos en una reunión con representantes de la empresa. El principal acuerdo se centra en anular todas las amonestaciones hechas por la empresa, y que estaban causando el despido sin responsabilidad patronal. Asimismo, el resto de los temas serán tratados durante una reunión que mantendrán el próximo 5 de marzo.",La Extra: TRABAJADORES LEVANTAN HUELGA (2013-03-02)
3900,2013-03-04,Alajuela,San Carlos,Regional,Declaración pública,,Trabajadoras y Trabajadores de Agrícola Agromonte y UNT,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Detener la  explotación laboral.,Defensa del trabajo y las condiciones laborales,Mejora y/o mantenimiento de las condiciones laborales,Agrícola Agromonte,Empresas privadas,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"Un día después de que se levantara la huelga de las y los trabajadores de la empresa Agrícola Agromonte, contra la explotación laboral; Édgar Morales, de la UNT, denuncia el despido de 25 trabajadores, entre los que se encuentran varios de los dirigentes del movimiento. De acuerdo con Morales, ""se trata de una medida de represión ejemplarizante para el resto de trabajadores. Con ello les indican que quien haga huelgas quedará despedido. Pero no contaban con que el trato inhumano y las condiciones son tan terribles que ya no les importa quedarse sin trabajo, por eso vendrá la guerra de la piña, vamos a denunciar a nivel nacional e internacional todos los abusos para que el extranjero no les compre la fruta"".",Otros: DESPIDO DE 25 TRABAJADORES AGRABA PLEITO EN PIÑERA (2013-03-04)
